"id","id_empresa","id_empresaMae","ON_num","ON","partRelBattiston","partRelShapley","partRelBanzhaf","somaRel","PN_num","PN","acordo","controlador","fonte"
"422147","413","-1","0","0","0","0","0","0","0","0",,,"22152"
"422148","414","-1","0","0","0","0","0","0","0","0",,,"PVSC"
"422149","415","-1","0","0","0","0","0","0","0","0",,,"22748"
"422150","416","-1","0","0","0","0","0","0","0","0",,,"RJCP"
"422151","417","-1","0","0","0","0","0","0","0","0",,,"VULC"
"422152","418","-1","0","0","0","0","0","0","0","0",,,"ALTR"
"422153","419","-1","0","0","0","0","0","0","0","0",,,"TOTS"
"422154","420","-1","0","0","0","0","0","0","0","0",,,"CALI"
"422155","421","-1","0","0","0","0","0","0","0","0",,,"PINE"
"422156","422","-1","0","0","0","0","0","0","0","0",,,"APFL"
"422157","423","-1","0","0","0","0","0","0","0","0",,,"SPRT"
"422158","424","-1","0","0","0","0","0","0","0","0",,,"NISA"
"422159","425","-1","0","0","0","0","0","0","0","0",,,"RCSL"
"422160","426","-1","0","0","0","0","0","0","0","0",,,"LIGH"
"422161","427","-1","0","0","0","0","0","0","0","0",,,"MDNE"
"422162","428","-1","0","0","0","0","0","0","0","0",,,"JSLG"
"422163","429","-1","0","0","0","0","0","0","0","0",,,"BRIN"
"422164","430","-1","0","0","0","0","0","0","0","0",,,"CPTE"
"422165","431","-1","0","0","0","0","0","0","0","0",,,"UGPA"
"422166","432","-1","0","0","0","0","0","0","0","0",,,"DIRR"
"422167","433","-1","0","0","0","0","0","0","0","0",,,"GOLL"
"422168","434","-1","0","0","0","0","0","0","0","0",,,"OPHE"
"422169","435","-1","0","0","0","0","0","0","0","0",,,"PVDX"
"422170","436","-1","0","0","0","0","0","0","0","0",,,"AQSC"
"422171","437","-1","0","0","0","0","0","0","0","0",,,"ALIU"
"422172","438","-1","0","0","0","0","0","0","0","0",,,"RSUL"
"422173","439","-1","0","0","0","0","0","0","0","0",,,"OPGM"
"422174","440","-1","0","0","0","0","0","0","0","0",,,"BUET"
"422175","441","-1","0","0","0","0","0","0","0","0",,,"CBSC"
"422176","442","-1","0","0","0","0","0","0","0","0",,,"CABI"
"422177","443","-1","0","0","0","0","0","0","0","0",,,"EMBR"
"422178","444","-1","0","0","0","0","0","0","0","0",,,"GASC"
"422179","445","-1","0","0","0","0","0","0","0","0",,,"AUTM"
"422180","446","-1","0","0","0","0","0","0","0","0",,,"FROE"
"422181","447","-1","0","0","0","0","0","0","0","0",,,"CBEE"
"422182","448","-1","0","0","0","0","0","0","0","0",,,"BSCS"
"422183","449","-1","0","0","0","0","0","0","0","0",,,"BBRK"
"422184","450","-1","0","0","0","0","0","0","0","0",,,"BEGB"
"422185","451","-1","0","0","0","0","0","0","0","0",,,"ECNT"
"422186","452","-1","0","0","0","0","0","0","0","0",,,"CGPA"
"422187","453","-1","0","0","0","0","0","0","0","0",,,"22446"
"422188","454","-1","0","0","0","0","0","0","0","0",,,"NSEC"
"422189","455","-1","0","0","0","0","0","0","0","0",,,"RBCS"
"422190","456","-1","0","0","0","0","0","0","0","0",,,"GAIA"
"422191","457","-1","0","0","0","0","0","0","0","0",,,"VDNP"
"422192","458","-1","0","0","0","0","0","0","0","0",,,"MACH"
"422193","459","-1","0","0","0","0","0","0","0","0",,,"APTI"
"422194","460","-1","0","0","0","0","0","0","0","0",,,"VOES"
"422195","461","-1","0","0","0","0","0","0","0","0",,,"PLSC"
"422196","462","-1","0","0","0","0","0","0","0","0",,,"UNTX"
"422197","463","-1","0","0","0","0","0","0","0","0",,,"TCSC"
"422198","464","-1","0","0","0","0","0","0","0","0",,,"STTZ"
"422199","465","-1","0","0","0","0","0","0","0","0",,,"CTCM"
"422200","466","-1","0","0","0","0","0","0","0","0",,,"PEOG"
"422201","467","-1","0","0","0","0","0","0","0","0",,,"ALEF"
"422202","468","-1","0","0","0","0","0","0","0","0",,,"22837"
"422203","469","-1","0","0","0","0","0","0","0","0",,,"CCIM"
"422204","470","-1","0","0","0","0","0","0","0","0",,,"WTTC"
"422205","471","-1","0","0","0","0","0","0","0","0",,,"CRSC"
"422206","472","-1","0","0","0","0","0","0","0","0",,,"VINE"
"422207","473","-1","0","0","0","0","0","0","0","0",,,"TERI"
"422208","474","-1","0","0","0","0","0","0","0","0",,,"ELEK"
"422209","475","-1","0","0","0","0","0","0","0","0",,,"IGBR"
"422210","476","-1","0","0","0","0","0","0","0","0",,,"UNID"
"422211","477","-1","0","0","0","0","0","0","0","0",,,"MULT"
"422212","478","-1","0","0","0","0","0","0","0","0",,,"AHEB"
"422213","479","-1","0","0","0","0","0","0","0","0",,,"GSHP"
"422214","480","-1","0","0","0","0","0","0","0","0",,,"INVT"
"422215","481","-1","0","0","0","0","0","0","0","0",,,"OSXB"
"422216","482","-1","0","0","0","0","0","0","0","0",,,"STGM"
"422217","483","-1","0","0","0","0","0","0","0","0",,,"CLPA"
"422218","484","-1","0","0","0","0","0","0","0","0",,,"CTIP"
"422219","485","-1","0","0","0","0","0","0","0","0",,,"OPZI"
"422220","486","-1","0","0","0","0","0","0","0","0",,,"MRSA"
"422221","487","-1","0","0","0","0","0","0","0","0",,,"REEM"
"422222","488","-1","0","0","0","0","0","0","0","0",,,"ASCP"
"422223","489","-1","0","0","0","0","0","0","0","0",,,"COAR"
"422224","490","-1","0","0","0","0","0","0","0","0",,,"NSAM"
"422225","491","-1","0","0","0","0","0","0","0","0",,,"BHGR"
"422226","492","-1","0","0","0","0","0","0","0","0",,,"HGTX"
"422227","493","-1","0","0","0","0","0","0","0","0",,,"SNPL"
"422228","494","-1","0","0","0","0","0","0","0","0",,,"GUAR"
"422229","495","-1","0","0","0","0","0","0","0","0",,,"MEND"
"422230","496","-1","0","0","0","0","0","0","0","0",,,"LLIS"
"422231","497","-1","0","0","0","0","0","0","0","0",,,"NORD"
"422232","498","-1","0","0","0","0","0","0","0","0",,,"JHSF"
"422233","499","-1","0","0","0","0","0","0","0","0",,,"CMGR"
"422234","500","-1","0","0","0","0","0","0","0","0",,,"CSMG"
"422235","501","-1","0","0","0","0","0","0","0","0",,,"VIGR"
"422236","502","-1","0","0","0","0","0","0","0","0",,,"AMCE"
"422237","503","-1","0","0","0","0","0","0","0","0",,,"VSPT"
"422238","504","-1","0","0","0","0","0","0","0","0",,,"22861"
"422239","505","-1","0","0","0","0","0","0","0","0",,,"CEAE"
"422240","506","-1","0","0","0","0","0","0","0","0",,,"FNCN"
"422241","507","-1","0","0","0","0","0","0","0","0",,,"19798"
"422242","508","-1","0","0","0","0","0","0","0","0",,,"ALPA"
"422243","509","-1","0","0","0","0","0","0","0","0",,,"UPKP"
"422244","510","-1","0","0","0","0","0","0","0","0",,,"APRB"
"422245","511","-1","0","0","0","0","0","0","0","0",,,"MDIA"
"422246","512","-1","0","0","0","0","0","0","0","0",,,"BLMT"
"422247","513","-1","0","0","0","0","0","0","0","0",,,"AMAR"
"422248","514","-1","0","0","0","0","0","0","0","0",,,"SNST"
"422249","515","-1","0","0","0","0","0","0","0","0",,,"CAIA"
"422250","516","-1","0","0","0","0","0","0","0","0",,,"21709"
"422251","517","-1","0","0","0","0","0","0","0","0",,,"ESTC"
"422252","518","-1","0","0","0","0","0","0","0","0",,,"BJUL"
"422253","519","-1","0","0","0","0","0","0","0","0",,,"CADP"
"422254","520","-1","0","0","0","0","0","0","0","0",,,"DTCY"
"422255","521","-1","0","0","0","0","0","0","0","0",,,"AVIA"
"422256","522","-1","0","0","0","0","0","0","0","0",,,"SGEN"
"422257","523","-1","0","0","0","0","0","0","0","0",,,"BRKM"
"422258","524","-1","0","0","0","0","0","0","0","0",,,"FBSC"
"422259","525","-1","0","0","0","0","0","0","0","0",,,"CHSF"
"422260","526","-1","0","0","0","0","0","0","0","0",,,"15822"
"422261","527","-1","0","0","0","0","0","0","0","0",,,"IFSC"
"422262","528","-1","0","0","0","0","0","0","0","0",,,"CREM"
"422263","529","-1","0","0","0","0","0","0","0","0",,,"DNEN"
"422264","530","-1","0","0","0","0","0","0","0","0",,,"FTRX"
"422265","531","-1","0","0","0","0","0","0","0","0",,,"WSON"
"422266","532","-1","0","0","0","0","0","0","0","0",,,"CEGR"
"422267","533","-1","0","0","0","0","0","0","0","0",,,"ELPL"
"422268","534","-1","0","0","0","0","0","0","0","0",,,"BTSE"
"422269","535","-1","0","0","0","0","0","0","0","0",,,"UCAS"
"422270","536","-1","0","0","0","0","0","0","0","0",,,"CRUZ"
"422271","537","-1","0","0","0","0","0","0","0","0",,,"BDLS"
"422272","538","-1","0","0","0","0","0","0","0","0",,,"TCNO"
"422273","539","-1","0","0","0","0","0","0","0","0",,,"FHER"
"422274","540","-1","0","0","0","0","0","0","0","0",,,"TECN"
"422275","541","-1","0","0","0","0","0","0","0","0",,,"FRIO"
"422276","542","-1","0","0","0","0","0","0","0","0",,,"MTSA"
"422277","543","-1","0","0","0","0","0","0","0","0",,,"ROMI"
"422278","544","-1","0","0","0","0","0","0","0","0",,,"VLID"
"422279","545","-1","0","0","0","0","0","0","0","0",,,"TAIP"
"422280","546","-1","0","0","0","0","0","0","0","0",,,"PENA"
"422281","547","-1","0","0","0","0","0","0","0","0",,,"FGTR"
"422282","548","-1","0","0","0","0","0","0","0","0",,,"COCE"
"422283","549","-1","0","0","0","0","0","0","0","0",,,"VRDN"
"422284","550","-1","0","0","0","0","0","0","0","0",,,"SBSP"
"422285","551","-1","0","0","0","0","0","0","0","0",,,"VIXL"
"422286","552","-1","0","0","0","0","0","0","0","0",,,"NOOS"
"422287","553","-1","0","0","0","0","0","0","0","0",,,"WEGE"
"422288","554","-1","0","0","0","0","0","0","0","0",,,"BFBL"
"422289","555","-1","0","0","0","0","0","0","0","0",,,"ELMT"
"422290","556","-1","0","0","0","0","0","0","0","0",,,"22900"
"422291","557","-1","0","0","0","0","0","0","0","0",,,"ETER"
"422292","558","-1","0","0","0","0","0","0","0","0",,,"22101"
"422293","559","-1","0","0","0","0","0","0","0","0",,,"PRBC"
"422294","560","-1","0","0","0","0","0","0","0","0",,,"FGEN"
"422295","561","-1","0","0","0","0","0","0","0","0",,,"UOLL"
"422296","562","-1","0","0","0","0","0","0","0","0",,,"EBEN"
"422297","563","-1","0","0","0","0","0","0","0","0",,,"CTAX"
"422298","564","-1","0","0","0","0","0","0","0","0",,,"22950"
"422299","565","-1","0","0","0","0","0","0","0","0",,,"CLAN"
"422300","566","-1","0","0","0","0","0","0","0","0",,,"DIGI"
"422301","567","-1","0","0","0","0","0","0","0","0",,,"WTVR"
"422302","568","-1","0","0","0","0","0","0","0","0",,,"AETA"
"422303","569","-1","0","0","0","0","0","0","0","0",,,"BICS"
"422304","570","-1","0","0","0","0","0","0","0","0",,,"21954"
"422305","571","-1","0","0","0","0","0","0","0","0",,,"TELB"
"422306","572","-1","0","0","0","0","0","0","0","0",,,"MGLU"
"422307","573","-1","0","0","0","0","0","0","0","0",,,"COPR"
"422308","574","-1","0","0","0","0","0","0","0","0",,,"TENE"
"422309","575","-1","0","0","0","0","0","0","0","0",,,"BGIP"
"422310","576","-1","0","0","0","0","0","0","0","0",,,"TCSA"
"422311","577","-1","0","0","0","0","0","0","0","0",,,"22489"
"422312","578","-1","0","0","0","0","0","0","0","0",,,"PTBL"
"422313","579","-1","0","0","0","0","0","0","0","0",,,"ABRE"
"422314","580","-1","0","0","0","0","0","0","0","0",,,"BEEF"
"422315","581","-1","0","0","0","0","0","0","0","0",,,"22896"
"422316","582","-1","0","0","0","0","0","0","0","0",,,"ANHB"
"422317","583","-1","0","0","0","0","0","0","0","0",,,"ESCE"
"422318","584","-1","0","0","0","0","0","0","0","0",,,"HBOR"
"422319","585","-1","0","0","0","0","0","0","0","0",,,"MAOR"
"422320","586","-1","0","0","0","0","0","0","0","0",,,"22853"
"422321","587","-1","0","0","0","0","0","0","0","0",,,"NEWT"
"422322","588","-1","0","0","0","0","0","0","0","0",,,"ODER"
"422323","589","-1","0","0","0","0","0","0","0","0",,,"BTUR"
"422324","590","-1","0","0","0","0","0","0","0","0",,,"VAGR"
"422325","591","-1","0","0","0","0","0","0","0","0",,,"APLS"
"422326","592","-1","0","0","0","0","0","0","0","0",,,"22713"
"422327","593","-1","0","0","0","0","0","0","0","0",,,"22322"
"422328","594","-1","0","0","0","0","0","0","0","0",,,"TMPE"
"422329","595","-1","0","0","0","0","0","0","0","0",,,"BITY"
"422330","596","-1","0","0","0","0","0","0","0","0",,,"BMKS"
"422331","597","-1","0","0","0","0","0","0","0","0",,,"CASN"
"422332","598","-1","0","0","0","0","0","0","0","0",,,"CSAT"
"422333","599","-1","0","0","0","0","0","0","0","0",,,"21806"
"422334","600","-1","0","0","0","0","0","0","0","0",,,"MNBI"
"422335","601","-1","0","0","0","0","0","0","0","0",,,"LARK"
"422336","602","-1","0","0","0","0","0","0","0","0",,,"NUTR"
"422337","603","-1","0","0","0","0","0","0","0","0",,,"CRIV"
"422338","604","-1","0","0","0","0","0","0","0","0",,,"22195"
"422339","605","-1","0","0","0","0","0","0","0","0",,,"RGEG"
"422340","606","-1","0","0","0","0","0","0","0","0",,,"CRTE"
"422341","607","-1","0","0","0","0","0","0","0","0",,,"CARD"
"422342","608","-1","0","0","0","0","0","0","0","0",,,"RAIA"
"422343","609","-1","0","0","0","0","0","0","0","0",,,"MERC"
"422344","610","-1","0","0","0","0","0","0","0","0",,,"BEMA"
"422345","611","-1","0","0","0","0","0","0","0","0",,,"BPAR"
"422346","612","-1","0","0","0","0","0","0","0","0",,,"IGTA"
"422347","613","-1","0","0","0","0","0","0","0","0",,,"ECOA"
"422348","614","-1","0","0","0","0","0","0","0","0",,,"RSAN"
"422349","615","-1","0","0","0","0","0","0","0","0",,,"FLCL"
"422350","616","-1","0","0","0","0","0","0","0","0",,,"20443"
"422351","617","-1","0","0","0","0","0","0","0","0",,,"EKTR"
"422352","618","-1","0","0","0","0","0","0","0","0",,,"SOND"
"422353","619","-1","0","0","0","0","0","0","0","0",,,"CTPC"
"422354","620","-1","0","0","0","0","0","0","0","0",,,"RIOE"
"422355","621","-1","0","0","0","0","0","0","0","0",,,"SHUL"
"422356","622","-1","0","0","0","0","0","0","0","0",,,"CTBC"
"422357","623","-1","0","0","0","0","0","0","0","0",,,"ACRX"
"422358","624","-1","0","0","0","0","0","0","0","0",,,"NAFG"
"422359","625","-1","0","0","0","0","0","0","0","0",,,"22802"
"422360","626","-1","0","0","0","0","0","0","0","0",,,"CGRA"
"422361","627","-1","0","0","0","0","0","0","0","0",,,"TOYB"
"422362","628","-1","0","0","0","0","0","0","0","0",,,"SLAL"
"422363","629","-1","0","0","0","0","0","0","0","0",,,"SUAM"
"422364","630","-1","0","0","0","0","0","0","0","0",,,"CTKA"
"422365","631","-1","0","0","0","0","0","0","0","0",,,"TRIS"
"422366","632","-1","0","0","0","0","0","0","0","0",,,"VVAR"
"422367","633","-1","0","0","0","0","0","0","0","0",,,"BOBR"
"422368","634","-1","0","0","0","0","0","0","0","0",,,"BETP"
"422369","635","-1","0","0","0","0","0","0","0","0",,,"APFD"
"422370","636","-1","0","0","0","0","0","0","0","0",,,"TUPY"
"422371","637","-1","0","0","0","0","0","0","0","0",,,"LLAM"
"422372","638","-1","0","0","0","0","0","0","0","0",,,"SNAS"
"422373","639","-1","0","0","0","0","0","0","0","0",,,"CPRE"
"422374","640","-1","0","0","0","0","0","0","0","0",,,"HAUS"
"422375","641","-1","0","0","0","0","0","0","0","0",,,"SLED"
"422376","642","-1","0","0","0","0","0","0","0","0",,,"BSEV"
"422377","643","-1","0","0","0","0","0","0","0","0",,,"22462"
"422378","644","-1","0","0","0","0","0","0","0","0",,,"IMIG"
"422379","645","-1","0","0","0","0","0","0","0","0",,,"18716"
"422380","646","-1","0","0","0","0","0","0","0","0",,,"HOOT"
"422381","647","-1","0","0","0","0","0","0","0","0",,,"SQRM"
"422382","648","-1","0","0","0","0","0","0","0","0",,,"PNVL"
"422383","649","-1","0","0","0","0","0","0","0","0",,,"AZEV"
"422384","650","-1","0","0","0","0","0","0","0","0",,,"SNSL"
"422385","651","-1","0","0","0","0","0","0","0","0",,,"KRBR"
"422386","652","-1","0","0","0","0","0","0","0","0",,,"ALSC"
"422387","653","-1","0","0","0","0","0","0","0","0",,,"NATU"
"422388","654","-1","0","0","0","0","0","0","0","0",,,"TCRN"
"422389","655","-1","0","0","0","0","0","0","0","0",,,"21539"
"422390","656","-1","0","0","0","0","0","0","0","0",,,"ARZZ"
"422391","657","-1","0","0","0","0","0","0","0","0",,,"JBDU"
"422392","658","-1","0","0","0","0","0","0","0","0",,,"BRNA"
"422393","659","-1","0","0","0","0","0","0","0","0",,,"BTOW"
"422394","660","-1","0","0","0","0","0","0","0","0",,,"IMWL"
"422395","661","-1","0","0","0","0","0","0","0","0",,,"GPAR"
"422396","662","-1","0","0","0","0","0","0","0","0",,,"WTSC"
"422397","663","-1","0","0","0","0","0","0","0","0",,,"CAEC"
"422398","664","-1","0","0","0","0","0","0","0","0",,,"22918"
"422399","665","-1","0","0","0","0","0","0","0","0",,,"ODPV"
"422400","666","-1","0","0","0","0","0","0","0","0",,,"MGEL"
"422401","667","-1","0","0","0","0","0","0","0","0",,,"NDUT"
"422402","668","-1","0","0","0","0","0","0","0","0",,,"SCAR"
"422403","669","-1","0","0","0","0","0","0","0","0",,,"21814"
"422404","670","-1","0","0","0","0","0","0","0","0",,,"TNCP"
"422405","671","-1","0","0","0","0","0","0","0","0",,,"MNZC"
"422406","672","-1","0","0","0","0","0","0","0","0",,,"MTNR"
"422407","673","-1","0","0","0","0","0","0","0","0",,,"FAEL"
"422408","674","-1","0","0","0","0","0","0","0","0",,,"WHRL"
"422409","675","-1","0","0","0","0","0","0","0","0",,,"WTCR"
"422410","676","-1","0","0","0","0","0","0","0","0",,,"FJTA"
"422411","677","-1","0","0","0","0","0","0","0","0",,,"RENT"
"422412","678","-1","0","0","0","0","0","0","0","0",,,"AMIL"
"422413","679","-1","0","0","0","0","0","0","0","0",,,"AMBV"
"422414","680","-1","0","0","0","0","0","0","0","0",,,"SAGP"
"422415","681","-1","0","0","0","0","0","0","0","0",,,"RBRA"
"422416","682","-1","0","0","0","0","0","0","0","0",,,"NAOM"
"422417","683","-1","0","0","0","0","0","0","0","0",,,"POSI"
"422418","684","-1","0","0","0","0","0","0","0","0",,,"ITEC"
"422419","685","-1","0","0","0","0","0","0","0","0",,,"RANI"
"422420","686","-1","0","0","0","0","0","0","0","0",,,"SULT"
"422421","687","-1","0","0","0","0","0","0","0","0",,,"FUCH"
"422422","688","-1","0","0","0","0","0","0","0","0",,,"SGPS"
"422423","689","-1","0","0","0","0","0","0","0","0",,,"PATI"
"422424","690","-1","0","0","0","0","0","0","0","0",,,"MILS"
"422425","691","-1","0","0","0","0","0","0","0","0",,,"CPFP"
"422426","692","-1","0","0","0","0","0","0","0","0",,,"SLCE"
"422427","693","-1","0","0","0","0","0","0","0","0",,,"CAMB"
"422428","694","-1","0","0","0","0","0","0","0","0",,,"MWET"
"422429","695","-1","0","0","0","0","0","0","0","0",,,"PMET"
"422430","696","-1","0","0","0","0","0","0","0","0",,,"CVIA"
"422431","697","-1","0","0","0","0","0","0","0","0",,,"TEND"
"422432","698","-1","0","0","0","0","0","0","0","0",,,"CCHI"
"422433","699","-1","0","0","0","0","0","0","0","0",,,"SNGO"
"422434","700","-1","0","0","0","0","0","0","0","0",,,"CTSA"
"422435","701","-1","0","0","0","0","0","0","0","0",,,"CESP"
"422436","702","-1","0","0","0","0","0","0","0","0",,,"WTTS"
"422437","703","-1","0","0","0","0","0","0","0","0",,,"DUQE"
"154549","2790","1","2518669571","100","100","0","0","10000","2449120499","100","não","não","15334"
"190324","1077","2","1","0","0","0","0","10000","0","0","não","sim","22624"
"190301","1076","2","125369760","100","100","0","0","10000","0","0","não","sim","22624"
"341281","3929","3","329","98.8","99.9853","0","0","9761.44","667","100","sim","sim","22756"
"400995","56","4","93404099","98.26","99.9687","0","0","9655.03","0","0","sim","sim","AELP"
"384165","4966","5","38597750","5.61","5.48269","0","0","373.71","0","0","sim","sim","ALLL"
"384144","4483","5","27130566","3.95","2.71808","0","0","373.71","0","0","sim","sim","ALLL"
"384162","1051","5","34004683","4.94","4.2513","0","0","373.71","0","0","sim","sim","ALLL"
"384159","796","5","41973690","6.1","6.48228","0","0","373.71","0","0","não","não","ALLL"
"384155","2725","5","5357798","0.78","0.105988","0","0","373.71","0","0","sim","sim","ALLL"
"384147","3257","5","32934710","4.79","3.99704","0","0","373.71","0","0","sim","sim","ALLL"
"384160","1477","5","34384582","5","4.3552","0","0","373.71","0","0","não","não","ALLL"
"384169","1038","5","34998600","5.09","4.5134","0","0","373.71","0","0","não","não","ALLL"
"384161","1218","5","34058810","4.95","4.26853","0","0","373.71","0","0","não","não","ALLL"
"405370","2900","6","134667000","82.16","95.4974","0","0","7068.53","0","0","sim","sim","ALUP"
